route_id,path,methods,endpoint,legacy_module,source,registration_source,registration_kind,decorators,inline_auth_signals,auth_semantics,client_surfaces,client_references,contract_source,target_module,migration_status,compatibility_notes
2e2664962668,/api/quiz/history,GET,quiz_api.api_history_stats,quiz,app/modules/quiz/routes/api_components/core_history.py:37,app/modules/quiz/routes/api_components/core_history.py:37,blueprint_decorator,"[""auth_required"",""limiter.limit('20 per minute;200 per hour')""]","[""current_user_resolution"",""unauthorized_response_signal""]","[""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:334:request""]}",runtime:url_map;source:app/modules/quiz/routes/api_components/core_history.py:37,learning,pending,preserve path/method/status/envelope/auth/null/pagination
5a0a0fd6f3a0,/api/quiz/jobs/<job_id>,GET,quiz_api.api_job_status,quiz,app/modules/quiz/routes/api_components/ai_jobs.py:152,app/modules/quiz/routes/api_components/ai_jobs.py:152,blueprint_decorator,"[""auth_required""]","[""current_user_resolution"",""unauthorized_response_signal"",""forbidden_response_signal""]","[""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/quiz/routes/api_components/ai_jobs.py:152,intelligence,pending,preserve path/method/status/envelope/auth/null/pagination
c95017baf00b,/api/quiz/notifications_legacy,GET,quiz_api.get_notifications_legacy,quiz,app/modules/quiz/routes/api_components/progress_tags_notifications.py:264,app/modules/quiz/routes/api_components/progress_tags_notifications.py:264,blueprint_decorator,"[""auth_required"",""limiter.limit('60/minute')""]","[""current_user_resolution""]","[""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/quiz/routes/api_components/progress_tags_notifications.py:264,messaging,pending,preserve path/method/status/envelope/auth/null/pagination
9ea34cd458d2,/api/quiz/notifications_legacy/<int:nid>/dismiss,POST,quiz_api.dismiss_notification_legacy,quiz,app/modules/quiz/routes/api_components/progress_tags_notifications.py:305,app/modules/quiz/routes/api_components/progress_tags_notifications.py:305,blueprint_decorator,"[""auth_required"",""limiter.limit('30/minute')""]","[""current_user_resolution""]","[""global_write_csrf_for_POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/quiz/routes/api_components/progress_tags_notifications.py:305,messaging,pending,preserve path/method/status/envelope/auth/null/pagination
1e59f49d87aa,/api/quiz/progress,"DELETE,GET,POST",quiz_api.progress_api,quiz,app/modules/quiz/routes/api_components/progress_tags_notifications.py:24,app/modules/quiz/routes/api_components/progress_tags_notifications.py:24,blueprint_decorator,"[""auth_required"",""limiter.limit('30/minute')""]","[""current_user_resolution"",""unauthorized_response_signal""]","[""global_write_csrf_for_DELETE+POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/quiz/routes/api_components/progress_tags_notifications.py:24,learning,pending,preserve path/method/status/envelope/auth/null/pagination
bacda2bed9be,/api/quiz/questions,GET,quiz_api.api_get_questions,quiz,app/modules/quiz/routes/api_components/questions_study.py:70,app/modules/quiz/routes/api_components/questions_study.py:70,blueprint_decorator,"[""jwt_required""]","[""jwt_or_authorization_reference""]","[""global_session_or_valid_jwt_else_401"",""route_decorator:jwt""]",miniprogram;tests,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:244:request""],""tests"":[""tests/test_user_bank_quiz_record.py:287:test_client_literal""]}",runtime:url_map;source:app/modules/quiz/routes/api_components/questions_study.py:70,learning,pending,preserve path/method/status/envelope/auth/null/pagination
5272d44a3138,/api/quiz/questions/<int:question_id>,GET,quiz_api.api_get_question_detail,quiz,app/modules/quiz/routes/api_components/questions_study.py:258,app/modules/quiz/routes/api_components/questions_study.py:258,blueprint_decorator,"[""auth_required""]","[""forbidden_response_signal""]","[""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram;web,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:247:request""],""web"":[""app/modules/main/templates/main/subject/subject_detail/body_end/_03_search.html:230:fetch_literal"",""app/modules/main/templates/main/subject/subject_detail/body_end/_06_reinforce.html:109:fetch_literal"",""app/modules/main/templates/main/subject/subject_detail/body_end/_06_reinforce.html:168:fetch_literal"",""app/modules/main/templates/main/subject/subject_detail/body_end/_06_reinforce.html:180:fetch_literal""]}",runtime:url_map;source:app/modules/quiz/routes/api_components/questions_study.py:258,learning,pending,preserve path/method/status/envelope/auth/null/pagination
624b5ac217d0,/api/quiz/questions/<int:question_id>,PUT,quiz_api.api_update_question,quiz,app/modules/quiz/routes/api_components/questions_study.py:375,app/modules/quiz/routes/api_components/questions_study.py:375,blueprint_decorator,"[""auth_required"",""limiter.limit('10/minute')""]","[""current_user_resolution"",""unauthorized_response_signal"",""forbidden_response_signal""]","[""global_write_csrf_for_PUT:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:833:request""]}",runtime:url_map;source:app/modules/quiz/routes/api_components/questions_study.py:375,learning,pending,preserve path/method/status/envelope/auth/null/pagination
abe53704e095,/api/quiz/questions/<int:question_id>/tags,"GET,POST",quiz_api.question_tags_api,quiz,app/modules/quiz/routes/api_components/progress_tags_notifications.py:206,app/modules/quiz/routes/api_components/progress_tags_notifications.py:206,blueprint_decorator,"[""auth_required"",""limiter.limit('20/minute')""]","[""current_user_resolution"",""unauthorized_response_signal"",""forbidden_response_signal""]","[""global_write_csrf_for_POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:821:request"",""miniprogram-1/miniprogram/utils/api-endpoints.ts:825:request""]}",runtime:url_map;source:app/modules/quiz/routes/api_components/progress_tags_notifications.py:206,learning,pending,preserve path/method/status/envelope/auth/null/pagination
bb21e7730d04,/api/quiz/questions/count,GET,quiz_api.api_questions_count,quiz,app/modules/quiz/routes/api_components/core_counts.py:34,app/modules/quiz/routes/api_components/core_counts.py:34,blueprint_decorator,"[""limiter.limit('60 per minute;600 per hour')""]","[""current_user_resolution"",""forbidden_response_signal""]","[""global_session_or_valid_jwt_else_401"",""route_auth:none""]",miniprogram,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:323:request""]}",runtime:url_map;source:app/modules/quiz/routes/api_components/core_counts.py:34,catalog,pending,preserve path/method/status/envelope/auth/null/pagination
cdbecd968cba,/api/quiz/questions/user_counts,GET,quiz_api.api_user_counts,quiz,app/modules/quiz/routes/api_components/core_counts.py:158,app/modules/quiz/routes/api_components/core_counts.py:158,blueprint_decorator,"[""limiter.limit('60 per minute;600 per hour')""]","[""current_user_resolution""]","[""global_session_or_valid_jwt_else_401"",""route_auth:none""]",miniprogram,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:330:request""]}",runtime:url_map;source:app/modules/quiz/routes/api_components/core_counts.py:158,learning,pending,preserve path/method/status/envelope/auth/null/pagination
67dccafb3ea4,/api/quiz/record_result,POST,quiz_api.record_result,quiz,app/modules/quiz/routes/api_components/core.py:85,app/modules/quiz/routes/api_components/core.py:85,blueprint_decorator,"[""auth_required"",""limiter.limit('60/minute')""]","[""current_user_resolution"",""forbidden_response_signal""]","[""global_write_csrf_for_POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:263:request""]}",runtime:url_map;source:app/modules/quiz/routes/api_components/core.py:85,learning,pending,preserve path/method/status/envelope/auth/null/pagination
9c473c8cfb67,/api/quiz/reinforce,GET,quiz_api.api_reinforce,quiz,app/modules/quiz/routes/api_components/core_reinforce.py:176,app/modules/quiz/routes/api_components/core_reinforce.py:176,blueprint_decorator,"[""auth_required"",""limiter.limit('20/minute')""]","[""current_user_resolution""]","[""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram;web,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:372:request""],""web"":[""app/modules/main/templates/main/subject/subject_detail/body_end/_06_reinforce.html:472:fetch_literal"",""app/modules/user_bank/templates/user_bank/bank/bank_practice/body_end/_05_reinforce.html:232:fetch_literal""]}",runtime:url_map;source:app/modules/quiz/routes/api_components/core_reinforce.py:176,learning,pending,preserve path/method/status/envelope/auth/null/pagination
bf3236e06b84,/api/quiz/search,GET,quiz_api.api_search_questions,quiz,app/modules/quiz/routes/api_components/search.py:30,app/modules/quiz/routes/api_components/search.py:30,blueprint_decorator,"[""auth_required"",""limiter.limit('30 per minute;300 per hour')""]","[""current_user_resolution""]","[""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram;web,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:259:request""],""web"":[""app/modules/main/templates/main/subject/subject_detail/body_end/_03_search.html:113:fetch_literal""]}",runtime:url_map;source:app/modules/quiz/routes/api_components/search.py:30,learning,pending,preserve path/method/status/envelope/auth/null/pagination
bf3cb0c4f9ab,/api/quiz/study/learn/record,POST,quiz_api.study_learn_record,quiz,app/modules/quiz/routes/api_components/questions_study.py:561,app/modules/quiz/routes/api_components/questions_study.py:561,blueprint_decorator,"[""auth_required"",""limiter.limit('60/minute')""]","[""current_user_resolution"",""forbidden_response_signal""]","[""global_write_csrf_for_POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",web,"{""web"":[""app/modules/quiz/templates/quiz/partials/quiz/assets/js/_07_render_show_question.html:788:fetch_literal""]}",runtime:url_map;source:app/modules/quiz/routes/api_components/questions_study.py:561,learning,pending,preserve path/method/status/envelope/auth/null/pagination
278e1eac5eb4,/api/quiz/study/review/master,POST,quiz_api.study_review_master,quiz,app/modules/quiz/routes/api_components/questions_study.py:778,app/modules/quiz/routes/api_components/questions_study.py:778,blueprint_decorator,"[""auth_required"",""limiter.limit('30/minute')""]","[""current_user_resolution"",""forbidden_response_signal""]","[""global_write_csrf_for_POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",web,"{""web"":[""app/modules/quiz/templates/quiz/partials/quiz/assets/js/_07_render_show_question.html:835:fetch_literal""]}",runtime:url_map;source:app/modules/quiz/routes/api_components/questions_study.py:778,learning,pending,preserve path/method/status/envelope/auth/null/pagination
c797832c43db,/api/quiz/study/review/record,POST,quiz_api.study_review_record,quiz,app/modules/quiz/routes/api_components/questions_study.py:708,app/modules/quiz/routes/api_components/questions_study.py:708,blueprint_decorator,"[""auth_required"",""limiter.limit('60/minute')""]","[""current_user_resolution"",""forbidden_response_signal""]","[""global_write_csrf_for_POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",web,"{""web"":[""app/modules/quiz/templates/quiz/partials/quiz/assets/js/_07_render_show_question.html:807:fetch_literal""]}",runtime:url_map;source:app/modules/quiz/routes/api_components/questions_study.py:708,learning,pending,preserve path/method/status/envelope/auth/null/pagination
52585295556c,/api/quiz/study/review/summary,GET,quiz_api.study_review_summary,quiz,app/modules/quiz/routes/api_components/questions_study.py:681,app/modules/quiz/routes/api_components/questions_study.py:681,blueprint_decorator,"[""auth_required"",""limiter.limit('30 per minute;300 per hour')""]","[""current_user_resolution"",""forbidden_response_signal""]","[""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/quiz/routes/api_components/questions_study.py:681,learning,pending,preserve path/method/status/envelope/auth/null/pagination
d3cd12aaca90,/api/quiz/subjects,GET,quiz_api.api_subjects,quiz,app/modules/quiz/routes/api_components/subjects.py:33,app/modules/quiz/routes/api_components/subjects.py:33,blueprint_decorator,"[""auth_required"",""limiter.limit('60 per minute;600 per hour')""]","[""current_user_resolution"",""forbidden_response_signal""]","[""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram;tests,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:137:request""],""tests"":[""tests/test_smoke_api.py:16:test_client_literal"",""tests/test_smoke_auth.py:87:test_client_literal""]}",runtime:url_map;source:app/modules/quiz/routes/api_components/subjects.py:33,learning,pending,preserve path/method/status/envelope/auth/null/pagination
9ffa45b71103,/api/quiz/subjects/<subject>/favorites/trend,GET,quiz_api.api_subject_favorites_trend,quiz,app/modules/quiz/routes/api_components/subjects.py:1032,app/modules/quiz/routes/api_components/subjects.py:1032,blueprint_decorator,"[""auth_required"",""limiter.limit('20 per minute;200 per hour')""]","[""current_user_resolution"",""unauthorized_response_signal""]","[""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:315:request""]}",runtime:url_map;source:app/modules/quiz/routes/api_components/subjects.py:1032,learning,pending,preserve path/method/status/envelope/auth/null/pagination
91204289b3ce,/api/quiz/subjects/<subject>/info,GET,quiz_api.api_subject_info,quiz,app/modules/quiz/routes/api_components/subjects.py:200,app/modules/quiz/routes/api_components/subjects.py:200,blueprint_decorator,"[""auth_required"",""limiter.limit('30 per minute;300 per hour')""]","[""current_user_resolution"",""forbidden_response_signal""]","[""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:287:request""]}",runtime:url_map;source:app/modules/quiz/routes/api_components/subjects.py:200,learning,pending,preserve path/method/status/envelope/auth/null/pagination
d895bea1983a,/api/quiz/subjects/<subject>/questions,GET,quiz_api.api_subject_questions,quiz,app/modules/quiz/routes/api_components/subjects.py:832,app/modules/quiz/routes/api_components/subjects.py:832,blueprint_decorator,"[""auth_required"",""limiter.limit('30 per minute;300 per hour')""]","[""current_user_resolution"",""unauthorized_response_signal""]","[""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:311:request""]}",runtime:url_map;source:app/modules/quiz/routes/api_components/subjects.py:832,learning,pending,preserve path/method/status/envelope/auth/null/pagination
c21a8a1f1d3e,/api/quiz/subjects/<subject>/stats,GET,quiz_api.api_subject_stats_detail,quiz,app/modules/quiz/routes/api_components/subjects.py:341,app/modules/quiz/routes/api_components/subjects.py:341,blueprint_decorator,"[""auth_required"",""limiter.limit('20 per minute;200 per hour')""]","[""current_user_resolution"",""unauthorized_response_signal"",""forbidden_response_signal""]","[""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:297:request""]}",runtime:url_map;source:app/modules/quiz/routes/api_components/subjects.py:341,learning,pending,preserve path/method/status/envelope/auth/null/pagination
7fd9b0fc8111,/api/quiz/subjects/meta,GET,quiz_api.api_subjects_meta,quiz,app/modules/quiz/routes/api_components/subjects.py:100,app/modules/quiz/routes/api_components/subjects.py:100,blueprint_decorator,"[""auth_required"",""limiter.limit('60 per minute;600 per hour')""]","[""current_user_resolution""]","[""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:141:request""]}",runtime:url_map;source:app/modules/quiz/routes/api_components/subjects.py:100,learning,pending,preserve path/method/status/envelope/auth/null/pagination
af8df0b4e70a,/api/quiz/tags,"DELETE,GET,POST",quiz_api.tags_api,quiz,app/modules/quiz/routes/api_components/progress_tags_notifications.py:85,app/modules/quiz/routes/api_components/progress_tags_notifications.py:85,blueprint_decorator,"[""auth_required"",""limiter.limit('20/minute')""]","[""current_user_resolution"",""unauthorized_response_signal"",""forbidden_response_signal""]","[""global_write_csrf_for_DELETE+POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram;web,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:810:request"",""miniprogram-1/miniprogram/utils/api-endpoints.ts:814:request"",""miniprogram-1/miniprogram/utils/api-endpoints.ts:818:request""],""web"":[""app/modules/main/templates/main/subject/subject_detail/body_end/_01_core.html:602:fetch_literal""]}",runtime:url_map;source:app/modules/quiz/routes/api_components/progress_tags_notifications.py:85,learning,pending,preserve path/method/status/envelope/auth/null/pagination
87bb4fb340c8,/api/record_result,POST,api_record_result,quiz_alias,app/modules/quiz/routes/api_components/core.py:85,app/modules/quiz/__init__.py::add_url_rule,application_compatibility_alias,"[""auth_required"",""limiter.limit('60/minute')""]","[""current_user_resolution"",""forbidden_response_signal""]","[""global_write_csrf_for_POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",web,"{""web"":[""app/modules/quiz/templates/quiz/partials/quiz/assets/js/_08_check_answer.html:293:fetch_literal""]}",runtime:url_map;source:app/modules/quiz/routes/api_components/core.py:85,learning,pending,preserve path/method/status/envelope/auth/null/pagination
81b2d06153b6,/api/settings/about,GET,user.user_api.api_settings_about,user,app/modules/user/routes/api.py:903,app/modules/user/routes/api.py:903,blueprint_decorator,"[""auth_required""]","[""session_reference"",""current_user_resolution""]","[""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:635:request""]}",runtime:url_map;source:app/modules/user/routes/api.py:903,identity,pending,preserve path/method/status/envelope/auth/null/pagination
58b1f98ba766,/api/sms/bind,POST,auth.sms_api.bind_phone,auth,app/modules/auth/routes/sms_api.py:101,app/modules/auth/routes/sms_api.py:101,blueprint_decorator,"[""auth_required"",""limiter.limit('10 per minute')""]","[""current_user_resolution""]","[""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",web,"{""web"":[""app/modules/main/templates/main/account/bindings.html:640:fetch_literal"",""app/modules/main/templates/main/hub/hub.html:2067:fetch_literal""]}",runtime:url_map;source:app/modules/auth/routes/sms_api.py:101,identity,pending,preserve path/method/status/envelope/auth/null/pagination
b52d9d128e0d,/api/sms/forgot-password/reset,POST,auth.sms_api.reset_password,auth,app/modules/auth/routes/sms_api.py:135,app/modules/auth/routes/sms_api.py:135,blueprint_decorator,"[""limiter.limit('10 per minute')""]",[],"[""global_anonymous_allow_exact"",""route_auth:none""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/auth/routes/sms_api.py:135,identity,pending,preserve path/method/status/envelope/auth/null/pagination
572a59dccd28,/api/sms/forgot-password/send-code,POST,auth.sms_api.send_forgot_password_code,auth,app/modules/auth/routes/sms_api.py:119,app/modules/auth/routes/sms_api.py:119,blueprint_decorator,"[""limiter.limit('1 per minute;5 per hour')""]",[],"[""global_anonymous_allow_exact"",""route_auth:none""]",web,"{""web"":[""app/modules/auth/templates/auth/login.html:1797:fetch_literal""]}",runtime:url_map;source:app/modules/auth/routes/sms_api.py:119,identity,pending,preserve path/method/status/envelope/auth/null/pagination
269ffec0d0cd,/api/sms/login,POST,auth.sms_api.phone_login,auth,app/modules/auth/routes/sms_api.py:48,app/modules/auth/routes/sms_api.py:48,blueprint_decorator,"[""limiter.limit('10 per minute')""]","[""jwt_or_authorization_reference""]","[""global_anonymous_allow_exact"",""route_auth:none""]",tests;web,"{""tests"":[""tests/test_auth_login_methods_settings.py:148:test_client_literal""],""web"":[""app/modules/auth/templates/auth/login.html:1622:fetch_literal""]}",runtime:url_map;source:app/modules/auth/routes/sms_api.py:48,identity,pending,preserve path/method/status/envelope/auth/null/pagination
1a219820897f,/api/sms/send-bind-code,POST,auth.sms_api.send_bind_code,auth,app/modules/auth/routes/sms_api.py:83,app/modules/auth/routes/sms_api.py:83,blueprint_decorator,"[""auth_required"",""limiter.limit('1 per minute;5 per hour')""]","[""current_user_resolution""]","[""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",web,"{""web"":[""app/modules/main/templates/main/account/bindings.html:610:fetch_literal"",""app/modules/main/templates/main/hub/hub.html:2042:fetch_literal""]}",runtime:url_map;source:app/modules/auth/routes/sms_api.py:83,identity,pending,preserve path/method/status/envelope/auth/null/pagination
37f18c1e821a,/api/sms/send-login-code,POST,auth.sms_api.send_login_code,auth,app/modules/auth/routes/sms_api.py:29,app/modules/auth/routes/sms_api.py:29,blueprint_decorator,"[""limiter.limit('5 per minute;10 per hour')""]",[],"[""global_anonymous_allow_exact"",""route_auth:none""]",tests;web,"{""tests"":[""tests/test_auth_login_methods_settings.py:143:test_client_literal""],""web"":[""app/modules/auth/templates/auth/login.html:1534:fetch_literal""]}",runtime:url_map;source:app/modules/auth/routes/sms_api.py:29,identity,pending,preserve path/method/status/envelope/auth/null/pagination
ace1e4c28e8c,/api/sse/preflight,GET,sse.sse_preflight,sse,app/core/sse/routes.py:80,app/core/sse/routes.py:80,blueprint_decorator,[],"[""session_reference"",""unauthorized_response_signal""]","[""global_session_or_valid_jwt_else_401"",""route_auth:none""]",tests;web,"{""tests"":[""tests/test_sse_runtime_config.py:13:test_client_literal""],""web"":[""app/modules/main/templates/main/shared/app_shell.html:1673:fetch_literal""]}",runtime:url_map;source:app/core/sse/routes.py:80,messaging,pending,preserve path/method/status/envelope/auth/null/pagination
d20f3c0d2264,/api/sse/stream,GET,sse.sse_stream,sse,app/core/sse/routes.py:101,app/core/sse/routes.py:101,blueprint_decorator,[],"[""session_reference"",""unauthorized_response_signal""]","[""global_session_or_valid_jwt_else_401"",""route_auth:none""]",tests;web,"{""tests"":[""tests/test_sse_runtime_config.py:33:test_client_literal""],""web"":[""app/modules/main/templates/main/shared/app_shell.html:1731:event_source_literal""]}",runtime:url_map;source:app/core/sse/routes.py:101,messaging,pending,preserve path/method/status/envelope/auth/null/pagination
bfc8079d63de,/api/stats/by_subject,GET,user.user_api.stats_by_subject,user,app/modules/user/routes/api.py:694,app/modules/user/routes/api.py:694,blueprint_decorator,[],"[""session_reference"",""unauthorized_response_signal""]","[""global_session_or_valid_jwt_else_401"",""route_auth:none""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user/routes/api.py:694,learning,pending,preserve path/method/status/envelope/auth/null/pagination
6e4561abf335,/api/stats/by_type,GET,user.user_api.stats_by_type,user,app/modules/user/routes/api.py:725,app/modules/user/routes/api.py:725,blueprint_decorator,[],"[""session_reference"",""unauthorized_response_signal""]","[""global_session_or_valid_jwt_else_401"",""route_auth:none""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user/routes/api.py:725,learning,pending,preserve path/method/status/envelope/auth/null/pagination
7de8331891aa,/api/stats/daily,GET,user.user_api.stats_daily,user,app/modules/user/routes/api.py:662,app/modules/user/routes/api.py:662,blueprint_decorator,[],"[""session_reference"",""unauthorized_response_signal""]","[""global_session_or_valid_jwt_else_401"",""route_auth:none""]",tests;web,"{""tests"":[""tests/test_home_personal_bank_stats.py:136:test_client_literal""],""web"":[""app/modules/main/templates/main/hub/hub.html:1631:fetch_literal""]}",runtime:url_map;source:app/modules/user/routes/api.py:662,learning,pending,preserve path/method/status/envelope/auth/null/pagination
6d9f94eaf417,/api/subjects/<int:subject_id>/export,"GET,POST",main.main_api.export_subject_questions,main,app/modules/main/routes/api.py:22,app/modules/main/routes/api.py:22,blueprint_decorator,"[""auth_required"",""limiter.limit('3/minute')""]","[""current_user_resolution"",""unauthorized_response_signal""]","[""global_write_csrf_for_POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram,"{""miniprogram"":[""miniprogram-1/miniprogram/pages/subject-detail-v2/subject-detail-v2.ts:1697:wx.downloadFile""]}",runtime:url_map;source:app/modules/main/routes/api.py:22,catalog,pending,preserve path/method/status/envelope/auth/null/pagination
de7da3128b51,/api/uploads/<path:filename>,GET,user.user_api.uploaded_file,user,app/modules/user/routes/api.py:829,app/modules/user/routes/api.py:829,blueprint_decorator,[],[],"[""global_session_or_valid_jwt_else_401"",""route_auth:none""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user/routes/api.py:829,identity,pending,preserve path/method/status/envelope/auth/null/pagination
cd2efe187720,/api/user/<int:uid>/favorites,GET,user.user_api.api_user_favorites,user,app/modules/user/routes/api.py:1214,app/modules/user/routes/api.py:1214,blueprint_decorator,[],"[""session_reference"",""current_user_resolution""]","[""global_session_or_valid_jwt_else_401"",""route_auth:none""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user/routes/api.py:1214,community,pending,preserve path/method/status/envelope/auth/null/pagination
a31606b8bffa,/api/user/<int:uid>/likes,GET,user.user_api.api_user_likes,user,app/modules/user/routes/api.py:1274,app/modules/user/routes/api.py:1274,blueprint_decorator,[],"[""session_reference"",""current_user_resolution""]","[""global_session_or_valid_jwt_else_401"",""route_auth:none""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user/routes/api.py:1274,community,pending,preserve path/method/status/envelope/auth/null/pagination
02a65b115274,/api/user/<int:uid>/profile,GET,user.user_api.api_user_profile,user,app/modules/user/routes/api.py:1008,app/modules/user/routes/api.py:1008,blueprint_decorator,[],"[""session_reference"",""current_user_resolution""]","[""global_session_or_valid_jwt_else_401"",""route_auth:none""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user/routes/api.py:1008,identity,pending,preserve path/method/status/envelope/auth/null/pagination
ab5230cb27bc,/api/user/<int:uid>/works,GET,user.user_api.api_user_works,user,app/modules/user/routes/api.py:1091,app/modules/user/routes/api.py:1091,blueprint_decorator,[],[],"[""global_session_or_valid_jwt_else_401"",""route_auth:none""]",web,"{""web"":[""app/modules/chat/templates/chat/_chat_scripts_profile.html:90:fetch_literal""]}",runtime:url_map;source:app/modules/user/routes/api.py:1091,community,pending,preserve path/method/status/envelope/auth/null/pagination; cross-module read facade over personalbank and community data; target owner is community pending ADR
2e53f71a3dcf,/api/user/<int:user_id>/follow_status,GET,forum.forum_user_api.api_follow_status,forum,app/modules/forum/routes/api_follow.py:69,app/modules/forum/routes/api_follow.py:69,blueprint_decorator,"[""limiter.limit('60 per minute;600 per hour')""]","[""session_reference"",""unauthorized_response_signal""]","[""global_session_or_valid_jwt_else_401"",""route_auth:none""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/forum/routes/api_follow.py:69,community,pending,preserve path/method/status/envelope/auth/null/pagination
2ff7e2037b0f,/api/user/<int:user_id>/followers,GET,forum.forum_user_api.api_followers,forum,app/modules/forum/routes/api_follow.py:81,app/modules/forum/routes/api_follow.py:81,blueprint_decorator,"[""limiter.limit('60 per minute;600 per hour')""]","[""session_reference"",""unauthorized_response_signal""]","[""global_session_or_valid_jwt_else_401"",""route_auth:none""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/forum/routes/api_follow.py:81,community,pending,preserve path/method/status/envelope/auth/null/pagination
